tn,tp,fp,fn,Accuracy_Score,seed,feature_set,ROC-AUC,MCC,Sensitivity,Specificity,Recall_Sensitivity,Precision,Recall_Specificity
35,2,2,21,0.6166666666666667,4316,clinical_guild_split,0.5164512338425382,0.06413118165630934,0.08695652173913043,0.9459459459459459,0.08695652173913043,0.5,0.9459459459459459
35,3,2,20,0.6333333333333333,4316,brain_base,0.5381903642773207,0.13436378511071695,0.13043478260869565,0.9459459459459459,0.13043478260869565,0.6,0.9459459459459459
35,4,2,19,0.65,4316,brain_guild,0.5599294947121034,0.19425083155413395,0.17391304347826086,0.9459459459459459,0.17391304347826086,0.6666666666666666,0.9459459459459459
36,4,1,19,0.6666666666666666,4316,brain_guild_split,0.5734430082256169,0.25839189444368643,0.17391304347826086,0.972972972972973,0.17391304347826086,0.8,0.972972972972973
36,22,1,1,0.9666666666666667,4316,AD_base,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
36,22,1,1,0.9666666666666667,4316,AD_guild,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
36,22,1,1,0.9666666666666667,4316,AD_guild_split,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
34,5,4,17,0.65,8202,clinical_base,0.5610047846889953,0.16466097788958206,0.22727272727272727,0.8947368421052632,0.22727272727272727,0.5555555555555556,0.8947368421052632
35,3,3,19,0.6333333333333333,8202,clinical_guild,0.5287081339712918,0.09222859518214328,0.13636363636363635,0.9210526315789473,0.13636363636363635,0.5,0.9210526315789473
36,4,2,18,0.6666666666666666,8202,clinical_guild_split,0.5645933014354068,0.2075143391598224,0.18181818181818182,0.9473684210526315,0.18181818181818182,0.6666666666666666,0.9473684210526315
35,2,3,20,0.6166666666666667,8202,brain_base,0.5059808612440191,0.020855975806414705,0.09090909090909091,0.9210526315789473,0.09090909090909091,0.4,0.9210526315789473
34,3,4,19,0.6166666666666667,8202,brain_guild,0.5155502392344496,0.04668563329666866,0.13636363636363635,0.8947368421052632,0.13636363636363635,0.42857142857142855,0.8947368421052632
35,2,3,20,0.6166666666666667,8202,brain_guild_split,0.5059808612440191,0.020855975806414705,0.09090909090909091,0.9210526315789473,0.09090909090909091,0.4,0.9210526315789473
37,22,1,0,0.9833333333333333,8202,AD_base,0.986842105263158,0.9650648239452498,1.0,0.9736842105263158,1.0,0.9565217391304348,0.9736842105263158
37,22,1,0,0.9833333333333333,8202,AD_guild,0.986842105263158,0.9650648239452498,1.0,0.9736842105263158,1.0,0.9565217391304348,0.9736842105263158
37,22,1,0,0.9833333333333333,8202,AD_guild_split,0.986842105263158,0.9650648239452498,1.0,0.9736842105263158,1.0,0.9565217391304348,0.9736842105263158
35,6,4,15,0.6833333333333333,2928,clinical_base,0.5915750915750915,0.23440361546924773,0.2857142857142857,0.8974358974358975,0.2857142857142857,0.6,0.8974358974358975
34,5,5,16,0.65,2928,clinical_guild,0.5549450549450549,0.14064216928154863,0.23809523809523808,0.8717948717948718,0.23809523809523808,0.5,0.8717948717948718
35,6,4,15,0.6833333333333333,2928,clinical_guild_split,0.5915750915750915,0.23440361546924773,0.2857142857142857,0.8974358974358975,0.2857142857142857,0.6,0.8974358974358975
38,5,1,16,0.7166666666666667,2928,brain_base,0.6062271062271062,0.33778066961039593,0.23809523809523808,0.9743589743589743,0.23809523809523808,0.8333333333333334,0.9743589743589743
34,6,5,15,0.6666666666666666,2928,brain_guild,0.5787545787545788,0.19415714480974,0.2857142857142857,0.8717948717948718,0.2857142857142857,0.5454545454545454,0.8717948717948718
36,5,3,16,0.6833333333333333,2928,brain_guild_split,0.5805860805860806,0.2261441277720514,0.23809523809523808,0.9230769230769231,0.23809523809523808,0.625,0.9230769230769231
38,20,1,1,0.9666666666666667,2928,AD_base,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
38,20,1,1,0.9666666666666667,2928,AD_guild,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
38,20,1,1,0.9666666666666667,2928,AD_guild_split,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
33,8,5,14,0.6833333333333333,8318,clinical_base,0.6160287081339714,0.27144258722676784,0.36363636363636365,0.868421052631579,0.36363636363636365,0.6153846153846154,0.868421052631579
35,9,3,13,0.7333333333333333,8318,clinical_guild,0.6650717703349283,0.3977358167229929,0.4090909090909091,0.9210526315789473,0.4090909090909091,0.75,0.9210526315789473
36,5,2,17,0.6833333333333333,8318,clinical_guild_split,0.5873205741626795,0.2621577869736009,0.22727272727272727,0.9473684210526315,0.22727272727272727,0.7142857142857143,0.9473684210526315
36,4,2,18,0.6666666666666666,8318,brain_base,0.5645933014354068,0.2075143391598224,0.18181818181818182,0.9473684210526315,0.18181818181818182,0.6666666666666666,0.9473684210526315
36,5,2,17,0.6833333333333333,8318,brain_guild,0.5873205741626795,0.2621577869736009,0.22727272727272727,0.9473684210526315,0.22727272727272727,0.7142857142857143,0.9473684210526315
37,2,1,20,0.65,8318,brain_guild_split,0.5322966507177034,0.14282116322104593,0.09090909090909091,0.9736842105263158,0.09090909090909091,0.6666666666666666,0.9736842105263158
37,21,1,1,0.9666666666666667,8318,AD_base,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
37,21,1,1,0.9666666666666667,8318,AD_guild,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
37,21,1,1,0.9666666666666667,8318,AD_guild_split,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
34,5,5,16,0.65,1744,clinical_base,0.5549450549450549,0.14064216928154863,0.23809523809523808,0.8717948717948718,0.23809523809523808,0.5,0.8717948717948718
34,7,5,14,0.6833333333333333,1744,clinical_guild,0.6025641025641025,0.24459979523511424,0.3333333333333333,0.8717948717948718,0.3333333333333333,0.5833333333333334,0.8717948717948718
35,4,4,17,0.65,1744,clinical_guild_split,0.5439560439560439,0.12335134242111893,0.19047619047619047,0.8974358974358975,0.19047619047619047,0.5,0.8974358974358975
34,3,5,18,0.6166666666666667,1744,brain_base,0.5073260073260073,0.02055855707018649,0.14285714285714285,0.8717948717948718,0.14285714285714285,0.375,0.8717948717948718
37,4,2,17,0.6833333333333333,1744,brain_guild,0.5695970695970696,0.22130457664129388,0.19047619047619047,0.9487179487179487,0.19047619047619047,0.6666666666666666,0.9487179487179487
36,2,3,19,0.6333333333333333,1744,brain_guild_split,0.5091575091575092,0.0316069770620507,0.09523809523809523,0.9230769230769231,0.09523809523809523,0.4,0.9230769230769231
38,21,1,0,0.9833333333333333,1744,AD_base,0.9871794871794871,0.9644013324700097,1.0,0.9743589743589743,1.0,0.9545454545454546,0.9743589743589743
38,21,1,0,0.9833333333333333,1744,AD_guild,0.9871794871794871,0.9644013324700097,1.0,0.9743589743589743,1.0,0.9545454545454546,0.9743589743589743
38,21,1,0,0.9833333333333333,1744,AD_guild_split,0.9871794871794871,0.9644013324700097,1.0,0.9743589743589743,1.0,0.9545454545454546,0.9743589743589743
30,7,6,17,0.6166666666666667,4890,clinical_base,0.5625000000000001,0.14864362196288644,0.2916666666666667,0.8333333333333334,0.2916666666666667,0.5384615384615384,0.8333333333333334
32,5,4,19,0.6166666666666667,4890,clinical_guild,0.548611111111111,0.13338778844417354,0.20833333333333334,0.8888888888888888,0.20833333333333334,0.5555555555555556,0.8888888888888888
33,4,3,20,0.6166666666666667,4890,clinical_guild_split,0.5416666666666666,0.12717117101978923,0.16666666666666666,0.9166666666666666,0.16666666666666666,0.5714285714285714,0.9166666666666666
31,4,5,20,0.5833333333333334,4890,brain_base,0.513888888888889,0.0381107966983353,0.16666666666666666,0.8611111111111112,0.16666666666666666,0.4444444444444444,0.8611111111111112
33,3,3,21,0.6,4890,brain_guild,0.5208333333333334,0.06804138174397717,0.125,0.9166666666666666,0.125,0.5,0.9166666666666666
34,5,2,19,0.65,4890,brain_guild_split,0.5763888888888888,0.23314714686961358,0.20833333333333334,0.9444444444444444,0.20833333333333334,0.7142857142857143,0.9444444444444444
35,22,1,2,0.95,4890,AD_base,0.9444444444444444,0.8956525542003839,0.9166666666666666,0.9722222222222222,0.9166666666666666,0.9565217391304348,0.9722222222222222
35,23,1,1,0.9666666666666667,4890,AD_guild,0.9652777777777779,0.9305555555555556,0.9583333333333334,0.9722222222222222,0.9583333333333334,0.9583333333333334,0.9722222222222222
35,22,1,2,0.95,4890,AD_guild_split,0.9444444444444444,0.8956525542003839,0.9166666666666666,0.9722222222222222,0.9166666666666666,0.9565217391304348,0.9722222222222222
32,9,6,13,0.6833333333333333,8318,clinical_base,0.6255980861244019,0.2795530723408051,0.4090909090909091,0.8421052631578947,0.4090909090909091,0.6,0.8421052631578947
35,9,3,13,0.7333333333333333,8318,clinical_guild,0.6650717703349283,0.3977358167229929,0.4090909090909091,0.9210526315789473,0.4090909090909091,0.75,0.9210526315789473
36,5,2,17,0.6833333333333333,8318,clinical_guild_split,0.5873205741626795,0.2621577869736009,0.22727272727272727,0.9473684210526315,0.22727272727272727,0.7142857142857143,0.9473684210526315
35,5,3,17,0.6666666666666666,8318,brain_base,0.5741626794258373,0.2102673692725232,0.22727272727272727,0.9210526315789473,0.22727272727272727,0.625,0.9210526315789473
36,7,2,15,0.7166666666666667,8318,brain_guild,0.6327751196172249,0.35837977540673743,0.3181818181818182,0.9473684210526315,0.3181818181818182,0.7777777777777778,0.9473684210526315
37,4,1,18,0.6833333333333333,8318,brain_guild_split,0.5777511961722488,0.27112768548339117,0.18181818181818182,0.9736842105263158,0.18181818181818182,0.8,0.9736842105263158
37,20,1,2,0.95,8318,AD_base,0.9413875598086126,0.8918899540888059,0.9090909090909091,0.9736842105263158,0.9090909090909091,0.9523809523809523,0.9736842105263158
37,21,1,1,0.9666666666666667,8318,AD_guild,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
37,21,1,1,0.9666666666666667,8318,AD_guild_split,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
34,3,3,20,0.6166666666666667,9978,clinical_base,0.5246768507638072,0.07998563652229045,0.13043478260869565,0.918918918918919,0.13043478260869565,0.5,0.918918918918919
33,3,4,20,0.6,9978,clinical_guild,0.5111633372502937,0.03381441404290676,0.13043478260869565,0.8918918918918919,0.13043478260869565,0.42857142857142855,0.8918918918918919
37,2,0,21,0.65,9978,clinical_guild_split,0.5434782608695652,0.2355255057696851,0.08695652173913043,1.0,0.08695652173913043,1.0,1.0
36,2,1,21,0.6333333333333333,9978,brain_base,0.5299647473560517,0.13369259122787552,0.08695652173913043,0.972972972972973,0.08695652173913043,0.6666666666666666,0.972972972972973
35,1,2,22,0.6,9978,brain_guild,0.49471210340775557,-0.023592810216683916,0.043478260869565216,0.9459459459459459,0.043478260869565216,0.3333333333333333,0.9459459459459459
36,2,1,21,0.6333333333333333,9978,brain_guild_split,0.5299647473560517,0.13369259122787552,0.08695652173913043,0.972972972972973,0.08695652173913043,0.6666666666666666,0.972972972972973
36,22,1,1,0.9666666666666667,9978,AD_base,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
36,22,1,1,0.9666666666666667,9978,AD_guild,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
36,22,1,1,0.9666666666666667,9978,AD_guild_split,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
35,3,6,16,0.6333333333333333,3259,clinical_base,0.5057766367137355,0.015051072157413536,0.15789473684210525,0.8536585365853658,0.15789473684210525,0.3333333333333333,0.8536585365853658
34,5,7,14,0.65,3259,clinical_guild,0.5462130937098844,0.1074861545850028,0.2631578947368421,0.8292682926829268,0.2631578947368421,0.4166666666666667,0.8292682926829268
37,4,4,15,0.6833333333333333,3259,clinical_guild_split,0.5564826700898587,0.15458497426589177,0.21052631578947367,0.9024390243902439,0.21052631578947367,0.5,0.9024390243902439
38,3,3,16,0.6833333333333333,3259,brain_base,0.5423620025673941,0.13137196671500342,0.15789473684210525,0.926829268292683,0.15789473684210525,0.5,0.926829268292683
36,1,5,18,0.6166666666666667,3259,brain_guild,0.4653401797175867,-0.1074861545850028,0.05263157894736842,0.8780487804878049,0.05263157894736842,0.16666666666666666,0.8780487804878049
40,2,1,17,0.7,3259,brain_guild_split,0.5404364569961488,0.17261310524530143,0.10526315789473684,0.975609756097561,0.10526315789473684,0.6666666666666666,0.975609756097561
40,19,1,0,0.9833333333333333,3259,AD_base,0.9878048780487805,0.9627197246824659,1.0,0.975609756097561,1.0,0.95,0.975609756097561
40,19,1,0,0.9833333333333333,3259,AD_guild,0.9878048780487805,0.9627197246824659,1.0,0.975609756097561,1.0,0.95,0.975609756097561
40,19,1,0,0.9833333333333333,3259,AD_guild_split,0.9878048780487805,0.9627197246824659,1.0,0.975609756097561,1.0,0.95,0.975609756097561
31,9,7,13,0.6666666666666666,2505,clinical_base,0.6124401913875598,0.2450577157253728,0.4090909090909091,0.8157894736842105,0.4090909090909091,0.5625,0.8157894736842105
31,7,7,15,0.6333333333333333,2505,clinical_guild,0.5669856459330143,0.15264126279330706,0.3181818181818182,0.8157894736842105,0.3181818181818182,0.5,0.8157894736842105
34,8,4,14,0.7,2505,clinical_guild_split,0.6291866028708134,0.3112715087397336,0.36363636363636365,0.8947368421052632,0.36363636363636365,0.6666666666666666,0.8947368421052632
34,7,4,15,0.6833333333333333,2505,brain_base,0.6064593301435407,0.26516883525298696,0.3181818181818182,0.8947368421052632,0.3181818181818182,0.6363636363636364,0.8947368421052632
34,8,4,14,0.7,2505,brain_guild,0.6291866028708134,0.3112715087397336,0.36363636363636365,0.8947368421052632,0.36363636363636365,0.6666666666666666,0.8947368421052632
36,4,2,18,0.6666666666666666,2505,brain_guild_split,0.5645933014354068,0.2075143391598224,0.18181818181818182,0.9473684210526315,0.18181818181818182,0.6666666666666666,0.9473684210526315
37,21,1,1,0.9666666666666667,2505,AD_base,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
37,21,1,1,0.9666666666666667,2505,AD_guild,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
37,21,1,1,0.9666666666666667,2505,AD_guild_split,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
32,4,5,19,0.6,6127,clinical_base,0.5193889541715628,0.05280108137722002,0.17391304347826086,0.8648648648648649,0.17391304347826086,0.4444444444444444,0.8648648648648649
31,8,6,15,0.65,6127,clinical_guild,0.5928319623971798,0.21342700658302088,0.34782608695652173,0.8378378378378378,0.34782608695652173,0.5714285714285714,0.8378378378378378
36,2,1,21,0.6333333333333333,6127,clinical_guild_split,0.5299647473560517,0.13369259122787552,0.08695652173913043,0.972972972972973,0.08695652173913043,0.6666666666666666,0.972972972972973
34,4,3,19,0.6333333333333333,6127,brain_base,0.5464159811985898,0.1405967741784018,0.17391304347826086,0.918918918918919,0.17391304347826086,0.5714285714285714,0.918918918918919
34,4,3,19,0.6333333333333333,6127,brain_guild,0.5464159811985898,0.1405967741784018,0.17391304347826086,0.918918918918919,0.17391304347826086,0.5714285714285714,0.918918918918919
35,3,2,20,0.6333333333333333,6127,brain_guild_split,0.5381903642773207,0.13436378511071695,0.13043478260869565,0.9459459459459459,0.13043478260869565,0.6,0.9459459459459459
36,19,1,4,0.9166666666666666,6127,AD_base,0.8995299647473561,0.8241364814583234,0.8260869565217391,0.972972972972973,0.8260869565217391,0.95,0.972972972972973
36,20,1,3,0.9333333333333333,6127,AD_guild,0.9212690951821386,0.8588403193425617,0.8695652173913043,0.972972972972973,0.8695652173913043,0.9523809523809523,0.972972972972973
36,22,1,1,0.9666666666666667,6127,AD_guild_split,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
28,6,8,18,0.5666666666666667,2647,clinical_base,0.5138888888888888,0.03217447260438935,0.25,0.7777777777777778,0.25,0.42857142857142855,0.7777777777777778
35,6,1,18,0.6833333333333333,2647,clinical_guild,0.611111111111111,0.3391231227194379,0.25,0.9722222222222222,0.25,0.8571428571428571,0.9722222222222222
35,5,1,19,0.6666666666666666,2647,clinical_guild_split,0.5902777777777777,0.2948459875572344,0.20833333333333334,0.9722222222222222,0.20833333333333334,0.8333333333333334,0.9722222222222222
33,5,3,19,0.6333333333333333,2647,brain_base,0.5625,0.18014417303072303,0.20833333333333334,0.9166666666666666,0.20833333333333334,0.625,0.9166666666666666
31,3,5,21,0.5666666666666667,2647,brain_guild,0.4930555555555556,-0.020016019225635895,0.125,0.8611111111111112,0.125,0.375,0.8611111111111112
34,0,2,24,0.5666666666666667,2647,brain_guild_split,0.4722222222222222,-0.15161960871578067,0.0,0.9444444444444444,0.0,0.0,0.9444444444444444
35,21,1,3,0.9333333333333333,2647,AD_base,0.9236111111111112,0.8612933044554801,0.875,0.9722222222222222,0.875,0.9545454545454546,0.9722222222222222
35,22,1,2,0.95,2647,AD_guild,0.9444444444444444,0.8956525542003839,0.9166666666666666,0.9722222222222222,0.9166666666666666,0.9565217391304348,0.9722222222222222
35,21,1,3,0.9333333333333333,2647,AD_guild_split,0.9236111111111112,0.8612933044554801,0.875,0.9722222222222222,0.875,0.9545454545454546,0.9722222222222222
36,5,3,16,0.6833333333333333,8838,clinical_base,0.5805860805860806,0.2261441277720514,0.23809523809523808,0.9230769230769231,0.23809523809523808,0.625,0.9230769230769231
35,4,4,17,0.65,8838,clinical_guild,0.5439560439560439,0.12335134242111893,0.19047619047619047,0.8974358974358975,0.19047619047619047,0.5,0.8974358974358975
37,2,2,19,0.65,8838,clinical_guild_split,0.521978021978022,0.08404977220207888,0.09523809523809523,0.9487179487179487,0.09523809523809523,0.5,0.9487179487179487
36,5,3,16,0.6833333333333333,8838,brain_base,0.5805860805860806,0.2261441277720514,0.23809523809523808,0.9230769230769231,0.23809523809523808,0.625,0.9230769230769231
34,5,5,16,0.65,8838,brain_guild,0.5549450549450549,0.14064216928154863,0.23809523809523808,0.8717948717948718,0.23809523809523808,0.5,0.8717948717948718
36,3,3,18,0.65,8838,brain_guild_split,0.532967032967033,0.10482848367219184,0.14285714285714285,0.9230769230769231,0.14285714285714285,0.5,0.9230769230769231
38,19,1,2,0.95,8838,AD_base,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
38,19,1,2,0.95,8838,AD_guild,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
38,19,1,2,0.95,8838,AD_guild_split,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
28,6,12,14,0.5666666666666667,8690,clinical_base,0.49999999999999994,0.0,0.3,0.7,0.3,0.3333333333333333,0.7
32,5,8,15,0.6166666666666667,8690,clinical_guild,0.525,0.05721295676906231,0.25,0.8,0.25,0.38461538461538464,0.8
35,5,5,15,0.6666666666666666,8690,clinical_guild_split,0.5625,0.15811388300841894,0.25,0.875,0.25,0.5,0.875
33,7,7,13,0.6666666666666666,8690,brain_base,0.5875,0.19504737440137349,0.35,0.825,0.35,0.5,0.825
36,6,4,14,0.7,8690,brain_guild,0.6000000000000001,0.25298221281347033,0.3,0.9,0.3,0.6,0.9
35,3,5,17,0.6333333333333333,8690,brain_guild_split,0.5125,0.03466876226407682,0.15,0.875,0.15,0.375,0.875
40,20,0,0,1.0,8690,AD_base,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,20,0,0,1.0,8690,AD_guild,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,20,0,0,1.0,8690,AD_guild_split,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,6,5,12,0.7166666666666667,10,clinical_base,0.6071428571428571,0.2537813680559109,0.3333333333333333,0.8809523809523809,0.3333333333333333,0.5454545454545454,0.8809523809523809
37,7,5,11,0.7333333333333333,10,clinical_guild,0.6349206349206349,0.3091420111676559,0.3888888888888889,0.8809523809523809,0.3888888888888889,0.5833333333333334,0.8809523809523809
37,3,5,15,0.6666666666666666,10,clinical_guild_split,0.5238095238095238,0.06419407387663693,0.16666666666666666,0.8809523809523809,0.16666666666666666,0.375,0.8809523809523809
38,5,4,13,0.7166666666666667,10,brain_base,0.5912698412698413,0.2342673936849873,0.2777777777777778,0.9047619047619048,0.2777777777777778,0.5555555555555556,0.9047619047619048
38,7,4,11,0.75,10,brain_guild,0.6468253968253967,0.3477744673358779,0.3888888888888889,0.9047619047619048,0.3888888888888889,0.6363636363636364,0.9047619047619048
39,4,3,14,0.7166666666666667,10,brain_guild_split,0.5753968253968255,0.21525685898063912,0.2222222222222222,0.9285714285714286,0.2222222222222222,0.5714285714285714,0.9285714285714286
42,15,0,3,0.95,10,AD_base,0.9166666666666667,0.881917103688197,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0
42,15,0,3,0.95,10,AD_guild,0.9166666666666667,0.881917103688197,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0
42,15,0,3,0.95,10,AD_guild_split,0.9166666666666667,0.881917103688197,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0
27,7,10,16,0.5666666666666667,9814,clinical_base,0.5170387779083432,0.03676838287235032,0.30434782608695654,0.7297297297297297,0.30434782608695654,0.4117647058823529,0.7297297297297297
33,9,4,14,0.7,9814,clinical_guild,0.6415981198589894,0.3342194016882707,0.391304347826087,0.8918918918918919,0.391304347826087,0.6923076923076923,0.8918918918918919
32,6,5,17,0.6333333333333333,9814,clinical_guild_split,0.5628672150411281,0.15798818688842545,0.2608695652173913,0.8648648648648649,0.2608695652173913,0.5454545454545454,0.8648648648648649
33,7,4,16,0.6666666666666666,9814,brain_base,0.5981198589894242,0.24657969355483222,0.30434782608695654,0.8918918918918919,0.30434782608695654,0.6363636363636364,0.8918918918918919
30,8,7,15,0.6333333333333333,9814,brain_guild,0.5793184488836662,0.1781218109987278,0.34782608695652173,0.8108108108108109,0.34782608695652173,0.5333333333333333,0.8108108108108109
33,10,4,13,0.7166666666666667,9814,brain_guild_split,0.663337250293772,0.3755234672789861,0.43478260869565216,0.8918918918918919,0.43478260869565216,0.7142857142857143,0.8918918918918919
37,22,0,1,0.9833333333333333,9814,AD_base,0.9782608695652174,0.9650648239452498,0.9565217391304348,1.0,0.9565217391304348,1.0,1.0
37,22,0,1,0.9833333333333333,9814,AD_guild,0.9782608695652174,0.9650648239452498,0.9565217391304348,1.0,0.9565217391304348,1.0,1.0
37,22,0,1,0.9833333333333333,9814,AD_guild_split,0.9782608695652174,0.9650648239452498,0.9565217391304348,1.0,0.9565217391304348,1.0,1.0
36,8,4,12,0.7333333333333333,5311,clinical_base,0.65,0.35355339059327373,0.4,0.9,0.4,0.6666666666666666,0.9
37,5,3,15,0.7,5311,clinical_guild,0.5875,0.24268133584853774,0.25,0.925,0.25,0.625,0.925
39,4,1,16,0.7166666666666667,5311,clinical_guild_split,0.5874999999999999,0.2984810028978546,0.2,0.975,0.2,0.8,0.975
38,4,2,16,0.7,5311,brain_base,0.575,0.23570226039551584,0.2,0.95,0.2,0.6666666666666666,0.95
39,6,1,14,0.75,5311,brain_guild,0.6375000000000001,0.4038227040178938,0.3,0.975,0.3,0.8571428571428571,0.975
39,3,1,17,0.7,5311,brain_guild_split,0.5624999999999999,0.236227795630767,0.15,0.975,0.15,0.75,0.975
39,19,1,1,0.9666666666666667,5311,AD_base,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
39,19,1,1,0.9666666666666667,5311,AD_guild,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
39,18,1,2,0.95,5311,AD_guild_split,0.9374999999999999,0.8867155358917449,0.9,0.975,0.9,0.9473684210526315,0.975
36,4,4,16,0.6666666666666666,8006,clinical_base,0.55,0.1386750490563073,0.2,0.9,0.2,0.5,0.9
38,5,2,15,0.7166666666666667,8006,clinical_guild,0.6,0.2936892392857409,0.25,0.95,0.25,0.7142857142857143,0.95
38,3,2,17,0.6833333333333333,8006,clinical_guild_split,0.5499999999999999,0.17056057308448833,0.15,0.95,0.15,0.6,0.95
38,4,2,16,0.7,8006,brain_base,0.575,0.23570226039551584,0.2,0.95,0.2,0.6666666666666666,0.95
39,5,1,15,0.7333333333333333,8006,brain_guild,0.6125,0.35355339059327373,0.25,0.975,0.25,0.8333333333333334,0.975
38,1,2,19,0.65,8006,brain_guild_split,0.49999999999999994,0.0,0.05,0.95,0.05,0.3333333333333333,0.95
39,20,1,0,0.9833333333333333,8006,AD_base,0.9874999999999999,0.9636241116594315,1.0,0.975,1.0,0.9523809523809523,0.975
39,19,1,1,0.9666666666666667,8006,AD_guild,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
39,19,1,1,0.9666666666666667,8006,AD_guild_split,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
39,5,4,12,0.7333333333333333,320,clinical_base,0.6005471956224351,0.2537770259409151,0.29411764705882354,0.9069767441860465,0.29411764705882354,0.5555555555555556,0.9069767441860465
39,6,4,11,0.75,320,clinical_guild,0.6299589603283176,0.3142750544499534,0.35294117647058826,0.9069767441860465,0.35294117647058826,0.6,0.9069767441860465
40,5,3,12,0.75,320,clinical_guild_split,0.6121751025991792,0.29739830862402317,0.29411764705882354,0.9302325581395349,0.29411764705882354,0.625,0.9302325581395349
41,5,2,12,0.7666666666666667,320,brain_base,0.6238030095759234,0.34756251533500465,0.29411764705882354,0.9534883720930233,0.29411764705882354,0.7142857142857143,0.9534883720930233
40,1,3,16,0.6833333333333333,320,brain_guild,0.4945280437756498,-0.019770028225195194,0.058823529411764705,0.9302325581395349,0.058823529411764705,0.25,0.9302325581395349
41,5,2,12,0.7666666666666667,320,brain_guild_split,0.6238030095759234,0.34756251533500465,0.29411764705882354,0.9534883720930233,0.29411764705882354,0.7142857142857143,0.9534883720930233
42,16,1,1,0.9666666666666667,320,AD_base,0.9589603283173734,0.9179206566347469,0.9411764705882353,0.9767441860465116,0.9411764705882353,0.9411764705882353,0.9767441860465116
42,16,1,1,0.9666666666666667,320,AD_guild,0.9589603283173734,0.9179206566347469,0.9411764705882353,0.9767441860465116,0.9411764705882353,0.9411764705882353,0.9767441860465116
42,16,1,1,0.9666666666666667,320,AD_guild_split,0.9589603283173734,0.9179206566347469,0.9411764705882353,0.9767441860465116,0.9411764705882353,0.9411764705882353,0.9767441860465116
33,6,6,15,0.65,1833,clinical_base,0.5659340659340659,0.15724272550828775,0.2857142857142857,0.8461538461538461,0.2857142857142857,0.5,0.8461538461538461
36,7,3,14,0.7166666666666667,1833,clinical_guild,0.6282051282051282,0.3281650616569468,0.3333333333333333,0.9230769230769231,0.3333333333333333,0.7,0.9230769230769231
34,4,5,17,0.6333333333333333,1833,clinical_guild_split,0.5311355311355311,0.08318056815751451,0.19047619047619047,0.8717948717948718,0.19047619047619047,0.4444444444444444,0.8717948717948718
