,tn,tp,fp,fn,accuracy_score,seed,feature_set,ROC-AUC,MCC,sensitivity,specificity,recall_sensitivity,precision,recall_specificty
513,43,7,9,21,0.625,4742,clinical_base,0.5384615384615384,0.09172492321316786,0.25,0.8269230769230769,0.25,0.4375,0.8269230769230769
514,46,6,6,22,0.65,4742,clinical_guild,0.5494505494505494,0.13211031413252305,0.21428571428571427,0.8846153846153846,0.21428571428571427,0.5,0.8846153846153846
515,48,8,4,20,0.7,4742,clinical_guild_split,0.6043956043956044,0.2788995520575487,0.2857142857142857,0.9230769230769231,0.2857142857142857,0.6666666666666666,0.9230769230769231
516,48,7,4,21,0.6875,4742,brain_base,0.5865384615384616,0.23971707251587068,0.25,0.9230769230769231,0.25,0.6363636363636364,0.9230769230769231
517,47,6,5,22,0.6625,4742,brain_guild,0.559065934065934,0.16361641457432444,0.21428571428571427,0.9038461538461539,0.21428571428571427,0.5454545454545454,0.9038461538461539
518,47,7,5,21,0.675,4742,brain_guild_split,0.5769230769230769,0.20550493309503587,0.25,0.9038461538461539,0.25,0.5833333333333334,0.9038461538461539
519,52,25,0,3,0.9625,4742,AD_base,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
520,52,27,0,1,0.9875,4742,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
521,52,24,0,4,0.95,4742,AD_guild_split,0.9285714285714286,0.8921425711997711,0.8571428571428571,1.0,0.8571428571428571,1.0,1.0
522,46,4,6,24,0.625,1308,clinical_base,0.5137362637362637,0.03962144258751637,0.14285714285714285,0.8846153846153846,0.14285714285714285,0.4,0.8846153846153846
523,50,7,2,21,0.7125,1308,clinical_guild,0.6057692307692307,0.3193152056413065,0.25,0.9615384615384616,0.25,0.7777777777777778,0.9615384615384616
524,51,4,1,24,0.6875,1308,clinical_guild_split,0.5618131868131867,0.24359938288234503,0.14285714285714285,0.9807692307692307,0.14285714285714285,0.8,0.9807692307692307
525,48,8,4,20,0.7,1308,brain_base,0.6043956043956044,0.2788995520575487,0.2857142857142857,0.9230769230769231,0.2857142857142857,0.6666666666666666,0.9230769230769231
526,49,6,3,22,0.6875,1308,brain_guild,0.5782967032967032,0.2363761911890191,0.21428571428571427,0.9423076923076923,0.21428571428571427,0.6666666666666666,0.9423076923076923
527,47,6,5,22,0.6625,1308,brain_guild_split,0.559065934065934,0.16361641457432444,0.21428571428571427,0.9038461538461539,0.21428571428571427,0.5454545454545454,0.9038461538461539
528,52,26,0,2,0.975,1308,AD_base,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
529,52,27,0,1,0.9875,1308,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
530,52,27,0,1,0.9875,1308,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
531,47,8,5,20,0.6875,3815,clinical_base,0.5947802197802197,0.2450864589325623,0.2857142857142857,0.9038461538461539,0.2857142857142857,0.6153846153846154,0.9038461538461539
532,47,9,5,19,0.7,3815,clinical_guild,0.6126373626373627,0.28278552189994244,0.32142857142857145,0.9038461538461539,0.32142857142857145,0.6428571428571429,0.9038461538461539
533,49,5,3,23,0.675,3815,clinical_guild_split,0.5604395604395604,0.19218555339901836,0.17857142857142858,0.9423076923076923,0.17857142857142858,0.625,0.9423076923076923
534,48,7,4,21,0.6875,3815,brain_base,0.5865384615384616,0.23971707251587068,0.25,0.9230769230769231,0.25,0.6363636363636364,0.9230769230769231
535,49,7,3,21,0.7,3815,brain_guild,0.5961538461538461,0.2773500981126146,0.25,0.9423076923076923,0.25,0.7,0.9423076923076923
536,49,3,3,25,0.65,3815,brain_guild_split,0.5247252747252747,0.08954891411406404,0.10714285714285714,0.9423076923076923,0.10714285714285714,0.5,0.9423076923076923
537,52,25,0,3,0.9625,3815,AD_base,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
538,52,27,0,1,0.9875,3815,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
539,52,25,0,3,0.9625,3815,AD_guild_split,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
540,42,8,10,20,0.625,1655,clinical_base,0.5467032967032966,0.10669059166873285,0.2857142857142857,0.8076923076923077,0.2857142857142857,0.4444444444444444,0.8076923076923077
541,47,2,5,26,0.6125,1655,clinical_guild,0.4876373626373626,-0.04173605184607686,0.07142857142857142,0.9038461538461539,0.07142857142857142,0.2857142857142857,0.9038461538461539
542,48,2,4,26,0.625,1655,clinical_guild_split,0.49725274725274726,-0.009949879346007117,0.07142857142857142,0.9230769230769231,0.07142857142857142,0.3333333333333333,0.9230769230769231
543,49,6,3,22,0.6875,1655,brain_base,0.5782967032967032,0.2363761911890191,0.21428571428571427,0.9423076923076923,0.21428571428571427,0.6666666666666666,0.9423076923076923
544,48,3,4,25,0.6375,1655,brain_guild,0.5151098901098902,0.05101073003409393,0.10714285714285714,0.9230769230769231,0.10714285714285714,0.42857142857142855,0.9230769230769231
545,50,1,2,27,0.6375,1655,brain_guild_split,0.4986263736263737,-0.006897207851218108,0.03571428571428571,0.9615384615384616,0.03571428571428571,0.3333333333333333,0.9615384615384616
546,52,27,0,1,0.9875,1655,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
547,52,27,0,1,0.9875,1655,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
548,52,27,0,1,0.9875,1655,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
549,44,12,8,16,0.7,6228,clinical_base,0.6373626373626373,0.30261376633440124,0.42857142857142855,0.8461538461538461,0.42857142857142855,0.6,0.8461538461538461
550,47,7,5,21,0.675,6228,clinical_guild,0.5769230769230769,0.20550493309503587,0.25,0.9038461538461539,0.25,0.5833333333333334,0.9038461538461539
551,49,5,3,23,0.675,6228,clinical_guild_split,0.5604395604395604,0.19218555339901836,0.17857142857142858,0.9423076923076923,0.17857142857142858,0.625,0.9423076923076923
552,48,8,4,20,0.7,6228,brain_base,0.6043956043956044,0.2788995520575487,0.2857142857142857,0.9230769230769231,0.2857142857142857,0.6666666666666666,0.9230769230769231
553,46,9,6,19,0.6875,6228,brain_guild,0.603021978021978,0.251789873349222,0.32142857142857145,0.8846153846153846,0.32142857142857145,0.6,0.8846153846153846
554,46,4,6,24,0.625,6228,brain_guild_split,0.5137362637362637,0.03962144258751637,0.14285714285714285,0.8846153846153846,0.14285714285714285,0.4,0.8846153846153846
555,52,27,0,1,0.9875,6228,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
556,52,27,0,1,0.9875,6228,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
557,52,27,0,1,0.9875,6228,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
558,45,10,7,18,0.6875,4555,clinical_base,0.6112637362637363,0.2594595062557205,0.35714285714285715,0.8653846153846154,0.35714285714285715,0.5882352941176471,0.8653846153846154
559,46,8,6,20,0.675,4555,clinical_guild,0.5851648351648351,0.21381344338776134,0.2857142857142857,0.8846153846153846,0.2857142857142857,0.5714285714285714,0.8846153846153846
560,49,9,3,19,0.725,4555,clinical_guild_split,0.6318681318681318,0.3522941710200615,0.32142857142857145,0.9423076923076923,0.32142857142857145,0.75,0.9423076923076923
561,47,11,5,17,0.725,4555,brain_base,0.6483516483516484,0.35379613239364743,0.39285714285714285,0.9038461538461539,0.39285714285714285,0.6875,0.9038461538461539
562,47,6,5,22,0.6625,4555,brain_guild,0.559065934065934,0.16361641457432444,0.21428571428571427,0.9038461538461539,0.21428571428571427,0.5454545454545454,0.9038461538461539
563,47,9,5,19,0.7,4555,brain_guild_split,0.6126373626373627,0.28278552189994244,0.32142857142857145,0.9038461538461539,0.32142857142857145,0.6428571428571429,0.9038461538461539
564,52,27,0,1,0.9875,4555,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
565,52,27,0,1,0.9875,4555,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
566,52,27,0,1,0.9875,4555,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
567,45,7,7,21,0.65,7429,clinical_base,0.5576923076923077,0.14484136487558028,0.25,0.8653846153846154,0.25,0.5,0.8653846153846154
568,47,4,5,24,0.6375,7429,clinical_guild,0.5233516483516483,0.07049816228444429,0.14285714285714285,0.9038461538461539,0.14285714285714285,0.4444444444444444,0.9038461538461539
569,49,6,3,22,0.6875,7429,clinical_guild_split,0.5782967032967032,0.2363761911890191,0.21428571428571427,0.9423076923076923,0.21428571428571427,0.6666666666666666,0.9423076923076923
570,49,9,3,19,0.725,7429,brain_base,0.6318681318681318,0.3522941710200615,0.32142857142857145,0.9423076923076923,0.32142857142857145,0.75,0.9423076923076923
571,48,5,4,23,0.6625,7429,brain_guild,0.5508241758241759,0.15343717673673168,0.17857142857142858,0.9230769230769231,0.17857142857142858,0.5555555555555556,0.9230769230769231
572,50,4,2,24,0.675,7429,brain_guild_split,0.5521978021978021,0.18904770757413522,0.14285714285714285,0.9615384615384616,0.14285714285714285,0.6666666666666666,0.9615384615384616
573,52,23,0,5,0.9375,7429,AD_base,0.9107142857142857,0.8656635799107871,0.8214285714285714,1.0,0.8214285714285714,1.0,1.0
574,52,27,0,1,0.9875,7429,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
575,52,26,0,2,0.975,7429,AD_guild_split,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
576,41,11,11,17,0.65,5978,clinical_base,0.5906593406593406,0.19368585371163025,0.39285714285714285,0.7884615384615384,0.39285714285714285,0.5,0.7884615384615384
577,44,12,8,16,0.7,5978,clinical_guild,0.6373626373626373,0.30261376633440124,0.42857142857142855,0.8461538461538461,0.42857142857142855,0.6,0.8461538461538461
578,46,11,6,17,0.7125,5978,clinical_guild_split,0.6387362637362637,0.32352358187441693,0.39285714285714285,0.8846153846153846,0.39285714285714285,0.6470588235294118,0.8846153846153846
579,45,8,7,20,0.6625,5978,brain_base,0.5755494505494506,0.1846459071227628,0.2857142857142857,0.8653846153846154,0.2857142857142857,0.5333333333333333,0.8653846153846154
580,45,9,7,19,0.675,5978,brain_guild,0.5934065934065934,0.22276052780340766,0.32142857142857145,0.8653846153846154,0.32142857142857145,0.5625,0.8653846153846154
581,45,10,7,18,0.6875,5978,brain_guild_split,0.6112637362637363,0.2594595062557205,0.35714285714285715,0.8653846153846154,0.35714285714285715,0.5882352941176471,0.8653846153846154
582,52,27,0,1,0.9875,5978,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
583,52,27,0,1,0.9875,5978,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
584,52,27,0,1,0.9875,5978,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
585,42,11,10,17,0.6625,2665,clinical_base,0.6002747252747253,0.21740348959593625,0.39285714285714285,0.8076923076923077,0.39285714285714285,0.5238095238095238,0.8076923076923077
586,43,10,9,18,0.6625,2665,clinical_guild,0.592032967032967,0.20630625167945807,0.35714285714285715,0.8269230769230769,0.35714285714285715,0.5263157894736842,0.8269230769230769
587,44,12,8,16,0.7,2665,clinical_guild_split,0.6373626373626373,0.30261376633440124,0.42857142857142855,0.8461538461538461,0.42857142857142855,0.6,0.8461538461538461
588,42,12,10,16,0.675,2665,brain_base,0.6181318681318682,0.2523785366545485,0.42857142857142855,0.8076923076923077,0.42857142857142855,0.5454545454545454,0.8076923076923077
589,44,8,8,20,0.65,2665,brain_guild,0.5659340659340659,0.15724272550828775,0.2857142857142857,0.8461538461538461,0.2857142857142857,0.5,0.8461538461538461
590,42,11,10,17,0.6625,2665,brain_guild_split,0.6002747252747253,0.21740348959593625,0.39285714285714285,0.8076923076923077,0.39285714285714285,0.5238095238095238,0.8076923076923077
591,52,27,0,1,0.9875,2665,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
592,52,27,0,1,0.9875,2665,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
593,52,27,0,1,0.9875,2665,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
594,48,9,4,19,0.7125,6066,clinical_base,0.6222527472527473,0.3161260122463485,0.32142857142857145,0.9230769230769231,0.32142857142857145,0.6923076923076923,0.9230769230769231
595,43,9,9,19,0.65,6066,clinical_guild,0.5741758241758241,0.16944976323857572,0.32142857142857145,0.8269230769230769,0.32142857142857145,0.5,0.8269230769230769
596,47,6,5,22,0.6625,6066,clinical_guild_split,0.559065934065934,0.16361641457432444,0.21428571428571427,0.9038461538461539,0.21428571428571427,0.5454545454545454,0.9038461538461539
597,49,6,3,22,0.6875,6066,brain_base,0.5782967032967032,0.2363761911890191,0.21428571428571427,0.9423076923076923,0.21428571428571427,0.6666666666666666,0.9423076923076923
598,47,5,5,23,0.65,6066,brain_guild,0.5412087912087912,0.1188643277625491,0.17857142857142858,0.9038461538461539,0.17857142857142858,0.5,0.9038461538461539
599,49,5,3,23,0.675,6066,brain_guild_split,0.5604395604395604,0.19218555339901836,0.17857142857142858,0.9423076923076923,0.17857142857142858,0.625,0.9423076923076923
600,52,22,0,6,0.925,6066,AD_base,0.8928571428571428,0.8393053660837311,0.7857142857142857,1.0,0.7857142857142857,1.0,1.0
601,52,25,0,3,0.9625,6066,AD_guild,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
602,52,26,0,2,0.975,6066,AD_guild_split,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
603,41,5,11,23,0.575,5821,clinical_base,0.4835164835164835,-0.039310681377071936,0.17857142857142858,0.7884615384615384,0.17857142857142858,0.3125,0.7884615384615384
604,45,4,7,24,0.6125,5821,clinical_guild,0.5041208791208791,0.011415098691231938,0.14285714285714285,0.8653846153846154,0.14285714285714285,0.36363636363636365,0.8653846153846154
605,46,5,6,23,0.6375,5821,clinical_guild_split,0.5315934065934066,0.08751575663277819,0.17857142857142858,0.8846153846153846,0.17857142857142858,0.45454545454545453,0.8846153846153846
606,45,7,7,21,0.65,5821,brain_base,0.5576923076923077,0.14484136487558028,0.25,0.8653846153846154,0.25,0.5,0.8653846153846154
607,46,4,6,24,0.625,5821,brain_guild,0.5137362637362637,0.03962144258751637,0.14285714285714285,0.8846153846153846,0.14285714285714285,0.4,0.8846153846153846
608,47,4,5,24,0.6375,5821,brain_guild_split,0.5233516483516483,0.07049816228444429,0.14285714285714285,0.9038461538461539,0.14285714285714285,0.4444444444444444,0.9038461538461539
609,52,27,0,1,0.9875,5821,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
610,52,25,0,3,0.9625,5821,AD_guild,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
611,52,27,0,1,0.9875,5821,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
612,45,5,7,23,0.625,3433,clinical_base,0.521978021978022,0.05871569517001025,0.17857142857142858,0.8653846153846154,0.17857142857142858,0.4166666666666667,0.8653846153846154
613,42,5,10,23,0.5875,3433,clinical_guild,0.49313186813186816,-0.0167859915566148,0.17857142857142858,0.8076923076923077,0.17857142857142858,0.3333333333333333,0.8076923076923077
614,47,4,5,24,0.6375,3433,clinical_guild_split,0.5233516483516483,0.07049816228444429,0.14285714285714285,0.9038461538461539,0.14285714285714285,0.4444444444444444,0.9038461538461539
615,49,7,3,21,0.7,3433,brain_base,0.5961538461538461,0.2773500981126146,0.25,0.9423076923076923,0.25,0.7,0.9423076923076923
616,46,4,6,24,0.625,3433,brain_guild,0.5137362637362637,0.03962144258751637,0.14285714285714285,0.8846153846153846,0.14285714285714285,0.4,0.8846153846153846
617,47,2,5,26,0.6125,3433,brain_guild_split,0.4876373626373626,-0.04173605184607686,0.07142857142857142,0.9038461538461539,0.07142857142857142,0.2857142857142857,0.9038461538461539
618,52,24,0,4,0.95,3433,AD_base,0.9285714285714286,0.8921425711997711,0.8571428571428571,1.0,0.8571428571428571,1.0,1.0
619,52,26,0,2,0.975,3433,AD_guild,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
620,52,26,0,2,0.975,3433,AD_guild_split,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
621,46,4,6,24,0.625,4375,clinical_base,0.5137362637362637,0.03962144258751637,0.14285714285714285,0.8846153846153846,0.14285714285714285,0.4,0.8846153846153846
622,46,4,6,24,0.625,4375,clinical_guild,0.5137362637362637,0.03962144258751637,0.14285714285714285,0.8846153846153846,0.14285714285714285,0.4,0.8846153846153846
623,45,5,7,23,0.625,4375,clinical_guild_split,0.521978021978022,0.05871569517001025,0.17857142857142858,0.8653846153846154,0.17857142857142858,0.4166666666666667,0.8653846153846154
624,48,6,4,22,0.675,4375,brain_base,0.5686813186813187,0.19810721293758182,0.21428571428571427,0.9230769230769231,0.21428571428571427,0.6,0.9230769230769231
625,48,3,4,25,0.6375,4375,brain_guild,0.5151098901098902,0.05101073003409393,0.10714285714285714,0.9230769230769231,0.10714285714285714,0.42857142857142855,0.9230769230769231
626,49,3,3,25,0.65,4375,brain_guild_split,0.5247252747252747,0.08954891411406404,0.10714285714285714,0.9423076923076923,0.10714285714285714,0.5,0.9423076923076923
627,52,26,0,2,0.975,4375,AD_base,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
628,52,26,0,2,0.975,4375,AD_guild,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
629,52,26,0,2,0.975,4375,AD_guild_split,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
630,42,12,10,16,0.675,1170,clinical_base,0.6181318681318682,0.2523785366545485,0.42857142857142855,0.8076923076923077,0.42857142857142855,0.5454545454545454,0.8076923076923077
631,46,9,6,19,0.6875,1170,clinical_guild,0.603021978021978,0.251789873349222,0.32142857142857145,0.8846153846153846,0.32142857142857145,0.6,0.8846153846153846
632,46,7,6,21,0.6625,1170,clinical_guild_split,0.5673076923076923,0.17404690561877614,0.25,0.8846153846153846,0.25,0.5384615384615384,0.8846153846153846
633,47,9,5,19,0.7,1170,brain_base,0.6126373626373627,0.28278552189994244,0.32142857142857145,0.9038461538461539,0.32142857142857145,0.6428571428571429,0.9038461538461539
634,46,10,6,18,0.7,1170,brain_guild,0.6208791208791209,0.28827833009852755,0.35714285714285715,0.8846153846153846,0.35714285714285715,0.625,0.8846153846153846
635,47,7,5,21,0.675,1170,brain_guild_split,0.5769230769230769,0.20550493309503587,0.25,0.9038461538461539,0.25,0.5833333333333334,0.9038461538461539
636,52,27,0,1,0.9875,1170,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
637,52,27,0,1,0.9875,1170,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
638,52,27,0,1,0.9875,1170,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
639,43,12,9,16,0.6875,9981,clinical_base,0.6277472527472527,0.2769660894852339,0.42857142857142855,0.8269230769230769,0.42857142857142855,0.5714285714285714,0.8269230769230769
640,45,12,7,16,0.7125,9981,clinical_guild,0.646978021978022,0.32947416312988076,0.42857142857142855,0.8653846153846154,0.42857142857142855,0.631578947368421,0.8653846153846154
641,46,11,6,17,0.7125,9981,clinical_guild_split,0.6387362637362637,0.32352358187441693,0.39285714285714285,0.8846153846153846,0.39285714285714285,0.6470588235294118,0.8846153846153846
642,48,9,4,19,0.7125,9981,brain_base,0.6222527472527473,0.3161260122463485,0.32142857142857145,0.9230769230769231,0.32142857142857145,0.6923076923076923,0.9230769230769231
643,47,8,5,20,0.6875,9981,brain_guild,0.5947802197802197,0.2450864589325623,0.2857142857142857,0.9038461538461539,0.2857142857142857,0.6153846153846154,0.9038461538461539
644,48,6,4,22,0.675,9981,brain_guild_split,0.5686813186813187,0.19810721293758182,0.21428571428571427,0.9230769230769231,0.21428571428571427,0.6,0.9230769230769231
645,52,26,0,2,0.975,9981,AD_base,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
646,52,27,0,1,0.9875,9981,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
647,52,27,0,1,0.9875,9981,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
648,42,7,10,21,0.6125,2804,clinical_base,0.5288461538461539,0.06726727939963124,0.25,0.8076923076923077,0.25,0.4117647058823529,0.8076923076923077
649,43,7,9,21,0.625,2804,clinical_guild,0.5384615384615384,0.09172492321316786,0.25,0.8269230769230769,0.25,0.4375,0.8269230769230769
650,48,9,4,19,0.7125,2804,clinical_guild_split,0.6222527472527473,0.3161260122463485,0.32142857142857145,0.9230769230769231,0.32142857142857145,0.6923076923076923,0.9230769230769231
651,48,9,4,19,0.7125,2804,brain_base,0.6222527472527473,0.3161260122463485,0.32142857142857145,0.9230769230769231,0.32142857142857145,0.6923076923076923,0.9230769230769231
652,46,6,6,22,0.65,2804,brain_guild,0.5494505494505494,0.13211031413252305,0.21428571428571427,0.8846153846153846,0.21428571428571427,0.5,0.8846153846153846
653,50,5,2,23,0.6875,2804,brain_guild_split,0.570054945054945,0.23650429379443552,0.17857142857142858,0.9615384615384616,0.17857142857142858,0.7142857142857143,0.9615384615384616
654,52,26,0,2,0.975,2804,AD_base,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
655,52,27,0,1,0.9875,2804,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
656,52,27,0,1,0.9875,2804,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
657,39,8,13,20,0.5875,8752,clinical_base,0.5178571428571428,0.038715689928043445,0.2857142857142857,0.75,0.2857142857142857,0.38095238095238093,0.75
658,43,5,9,23,0.6,8752,clinical_guild,0.5027472527472527,0.006897207851218108,0.17857142857142858,0.8269230769230769,0.17857142857142858,0.35714285714285715,0.8269230769230769
659,44,9,8,19,0.6625,8752,clinical_guild_split,0.5837912087912088,0.19539543063702408,0.32142857142857145,0.8461538461538461,0.32142857142857145,0.5294117647058824,0.8461538461538461
660,47,9,5,19,0.7,8752,brain_base,0.6126373626373627,0.28278552189994244,0.32142857142857145,0.9038461538461539,0.32142857142857145,0.6428571428571429,0.9038461538461539
661,46,7,6,21,0.6625,8752,brain_guild,0.5673076923076923,0.17404690561877614,0.25,0.8846153846153846,0.25,0.5384615384615384,0.8846153846153846
662,45,9,7,19,0.675,8752,brain_guild_split,0.5934065934065934,0.22276052780340766,0.32142857142857145,0.8653846153846154,0.32142857142857145,0.5625,0.8653846153846154
663,52,27,0,1,0.9875,8752,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
664,52,27,0,1,0.9875,8752,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
665,52,27,0,1,0.9875,8752,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
666,45,9,7,19,0.675,4011,clinical_base,0.5934065934065934,0.22276052780340766,0.32142857142857145,0.8653846153846154,0.32142857142857145,0.5625,0.8653846153846154
667,44,7,8,21,0.6375,4011,clinical_guild,0.5480769230769231,0.1175019408963036,0.25,0.8461538461538461,0.25,0.4666666666666667,0.8461538461538461
668,46,8,6,20,0.675,4011,clinical_guild_split,0.5851648351648351,0.21381344338776134,0.2857142857142857,0.8846153846153846,0.2857142857142857,0.5714285714285714,0.8846153846153846
669,47,10,5,18,0.7125,4011,brain_base,0.6304945054945056,0.31893383957568117,0.35714285714285715,0.9038461538461539,0.35714285714285715,0.6666666666666666,0.9038461538461539
670,48,6,4,22,0.675,4011,brain_guild,0.5686813186813187,0.19810721293758182,0.21428571428571427,0.9230769230769231,0.21428571428571427,0.6,0.9230769230769231
671,48,8,4,20,0.7,4011,brain_guild_split,0.6043956043956044,0.2788995520575487,0.2857142857142857,0.9230769230769231,0.2857142857142857,0.6666666666666666,0.9230769230769231
672,51,26,1,2,0.9625,4011,AD_base,0.9546703296703296,0.9172494937580854,0.9285714285714286,0.9807692307692307,0.9285714285714286,0.9629629629629629,0.9807692307692307
673,52,27,0,1,0.9875,4011,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
674,51,26,1,2,0.9625,4011,AD_guild_split,0.9546703296703296,0.9172494937580854,0.9285714285714286,0.9807692307692307,0.9285714285714286,0.9629629629629629,0.9807692307692307
675,47,4,5,24,0.6375,2678,clinical_base,0.5233516483516483,0.07049816228444429,0.14285714285714285,0.9038461538461539,0.14285714285714285,0.4444444444444444,0.9038461538461539
676,49,5,3,23,0.675,2678,clinical_guild,0.5604395604395604,0.19218555339901836,0.17857142857142858,0.9423076923076923,0.17857142857142858,0.625,0.9423076923076923
677,50,3,2,25,0.6625,2678,clinical_guild_split,0.5343406593406593,0.13533299049019168,0.10714285714285714,0.9615384615384616,0.10714285714285714,0.6,0.9615384615384616
678,47,6,5,22,0.6625,2678,brain_base,0.559065934065934,0.16361641457432444,0.21428571428571427,0.9038461538461539,0.21428571428571427,0.5454545454545454,0.9038461538461539
679,49,3,3,25,0.65,2678,brain_guild,0.5247252747252747,0.08954891411406404,0.10714285714285714,0.9423076923076923,0.10714285714285714,0.5,0.9423076923076923
680,49,0,3,28,0.6125,2678,brain_guild_split,0.47115384615384615,-0.14484136487558028,0.0,0.9423076923076923,0.0,0.0,0.9423076923076923
681,52,25,0,3,0.9625,2678,AD_base,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
682,52,25,0,3,0.9625,2678,AD_guild,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
683,52,24,0,4,0.95,2678,AD_guild_split,0.9285714285714286,0.8921425711997711,0.8571428571428571,1.0,0.8571428571428571,1.0,1.0
684,45,11,7,17,0.7,7574,clinical_base,0.6291208791208791,0.29496810637826143,0.39285714285714285,0.8653846153846154,0.39285714285714285,0.6111111111111112,0.8653846153846154
685,43,6,9,22,0.6125,7574,clinical_guild,0.5206043956043955,0.050357974669844395,0.21428571428571427,0.8269230769230769,0.21428571428571427,0.4,0.8269230769230769
